guid;full_name;last_name;first_name;patronymic
c53f4262-8709-4284-bbc8-98b3ff51f3c4;Карпов Капитон Власович;Карпов;Капитон;Власович
05bda442-12f4-40e8-8a2f-973714c60b03;Рогов Наина Аксёнович;Рогов;Наина;Аксёнович
66c7c9dd-03ad-4513-91be-9521d1c185b3;Федосеев С. Н.;Федосеев;Сократ;Никифоровна
8abcef07-0c31-47d3-86b4-48af1be0b7c7;ИП Богданова К.А.;Богданова;Кузьма;Адрианович
7a014f0f-a9a3-449a-81ff-4dabeecdd28a;Алексеева Всемил Львовна;Алексеева;Всемил;Львовна
f8722311-ac0a-45e3-8a21-b6091737b52f;Гущина Болеслав Валентиновна;Гущина;Болеслав;Валентиновна
a9a1db05-91c0-4961-81d7-bd3f65ac3dfb;Галкин Фока Александровна;Галкин;Фока;Александровна
21ca4431-7a5c-49c9-9372-2c60b75cba67;ИП Тихонова Е.Ф.;Тихонова;Евгения;Федоровна
a7dc3fda-0e22-4a7c-94c9-f744a6ac17b0;ИП Никонова Т.Е.;Никонова;Теренций;Ефимьевич
aaf61f70-c198-44dd-817e-91a5a9d78a0f;Медведев Г. Я.;Медведев;Геннадий;Яковлевид
482a53a8-368c-44fb-8312-2f9d454dd615;цыкова Ф. Е.;Быкова;Фортунат;Елисеевич
e205d70f-da27-4fd6-b85b-9b268d6506f8;Гурьева Леонтий Артурович;Гурьева;Леонтий;Артурович
62466e2a-e22f-4692-9c9e-1afb20d470ce;Артемьев В. Э.;Артемьев;Вышеслав;Эдгардович
98cfc86a-09dc-4dcb-819e-672eb384b2bd;Богданова Творимир Валериевна;Богданова;Творимир;Валериевна
dbf4b34b-69ff-4f2c-ad1e-90b97cdf698b;Мухин Натан Робертовна;Мухин;Натан;Робемтовна
d574de9d-65de-42fa-af8d-b09338554ec8;Давыдов Фома Евстигнеевич;Давыдов;Фома;Евстигнеевич
d0f42b7b-ce76-4006-8a94-2c8d76b93945;Гришин О. В.;Гришин;Ольга;Владимировна
115461ba-2908-4d6c-91ab-3af448e76317;ИП Фадеев С.В.;Фадеев;София;Власович
eaa07ee4-62f1-40ee-b1d0-8b3f73625d04;ИП Горбунова З.К.;Горбунова;Захар;Константиновна
ecef56b2-c0c8-4906-adf9-b32f9a96500a;Горбачев Регина Робертовна;Гарбачев;Регина;Робертовна
ce4c818c-54ca-4b34-8703-27d362d34b30;ИП Фадеев С.Ф.;Фадеев;Серафим;Фадеевич
9245db61-7164-446d-a571-00625591dc34;Кулагина Ей Р.;Кулагина;Евгения;Робертовна
b78e41a7-dff5-41dd-b474-562bff11ba8c;ИП Кабанова Х.Ю.;Кабанова;Харлампий;Юлианович
5db9b146-47d9-4841-973e-733905092000;Кондратьева Натан Львовна;Кондратьева;Нзтан;Львовна
ec254e47-d023-43f8-b950-3a23d1f0c8e3;Цветков Ермолай Владимировна;Цветков;Ермолай;Владимировна
d99a45fa-ee34-461a-ac40-5b439be52326;Цветков Ермолай Владимировна;Цветков;Ермолай;Владимировна
be5fc1e6-b835-4f85-9766-f7feebd8f931;ИП Цветков А.Ф.;Цветков;Азарий;Филипповна
82cbe49b-fb1b-47b4-8134-75524e2d8543;ИП Александров Ф.С.;Александров;Фрол;Сергеевна
df44fe59-10d9-4fd5-b6a9-30e04e074463;Макаров Фома Юлианович;Макаров;Фома;Юлианович
70277cb0-4229-48ff-b8d0-051036c21ee6;Дьячков Рюрик Тарасович;Дьячков;Рюрик;Тарасович
e2620fee-7ff6-4f9f-ba88-b25b26685785;Фролов Е. Х.;Фролов;Евграф;Харлампович
063d7e0c-f934-45cb-9d09-52a190eecb03;Богданова С. Ф.;Богданова;Серафим;Фёкорович
62ce59eb-6577-477e-9850-5dfb69130300;Федосеев Р. Е.;Федосеев;Регина;Ефимьевич
368f714d-c3fd-4de6-9980-ec53c0d2389e;ФедотоваеТерентий Робертовна;Федотова;Терентий;Робертовна
fe83182e-61e1-46e8-b49b-ad0a5c75ade3;Алексеева Р. П.;Алексеева;Регина;Павловна
11fb92d9-8530-48cd-838f-410b9752fbf0;Титов Р. А.;Титов;Радислав;Абрамович
1a347292-c9f7-481a-ad70-c881019d439f;ИП Лихачев Л.А.;Лихачев;Лазарь;Аксёнович
dab66a1b-85a1-4490-8377-6c3af6acc80d;Орлов Мечислав Трофимович;Орлов;Мечислав;Трофимович
cbf5c49c-6d74-4f70-b544-94474549367b;ИП Медведев А.Э.;Медведев;Азарий;Эдгардович
40ec67e9-524c-4069-93fb-37c5def56029;Баранова Фортунат Васильевна;Баранова;Фортунат;Васильевна
d133e175-6894-4037-9f5d-9c0d41ac9e88;ИП Потапов М.С.;Потапов;Милен;Сергеевна
e301fd3f-c5d7-4a63-98d8-d97847295189;Цветков Лазарь Рудольфовна;Цветков;Лазарь;Рудольфовна
9d2023c8-ee61-4e6d-bdaf-bdffa8278bce;Титов Леонтий Ааронович;Титов;Леонтий;жаронович
2279e14d-4cc0-40d6-816a-e8132f3fcaae;Андреева Капитон Яковлевич;Андреева;Капитон;Яковлевич
1bd11ef1-4cad-4a9b-ab74-236febc07a15;Курпов Аверьян Алексеевна;Карпов;Аверьян;Алексеевна
a8cae546-9329-43d4-9e2f-0f89d6d40418;ИП Васильев А.Е.;Васильев;Агап;Евстигнеевич
18bdf138-9fa7-4e9f-9885-f560b19852e3;Громов Регина Филипповна;Громов;Регина;Филипповна
01b51b3f-4f49-415d-8b39-311bec1a75e5;Беспалов Варлаам Жанович;Беспалов;Варлаам;Жанович
7698a307-56d5-4e38-9280-15ee6cec20bc;Лихачев Дмитрий Евстигнеевич;Лихачев;Дмитрий;Евстигнеевич
197ddef8-59da-4551-a8c2-378cf6b17094;Гусева Радислав Ефимьевич;Гусева;Радислав;Ефимьевич
b3da5d10-fff3-438b-8067-dbc128d8349e;ИП Макаров Е.В.;Макаров;Евлампий;Васильевна
733f2c77-9d71-42d8-a739-9a28759b5968;Кабанова Эммануил Арсеньевич;Кабанова;Эммануил;Арсеньевич
88407938-1834-4e5c-b0a5-da7a5e4b7b86;Кабанова Эммануил Арсеньевич;Кабанова;Эммануил;Арсеньевич
61eed82a-2764-4552-815c-40ea11af631d;Савина Ю. Л.;Савина;Юлий;Леоновна
c87727ae-03c2-4f0e-9355-386c426da3d6;ИП Корнилова С.К.;Корнилова;Савватий;Константиновна
aaad850d-6c00-4a7d-97a5-e501ee3c5855;Цветков Евгения Антипович;Цветков;Евгения;Антипович
76e880cb-4c7b-4329-a8a1-61dd67c584f0;Артемьев Творимир Яковлевич;Артемьев;Творимир;Яковуевич
d0af3005-f107-47a6-aa93-49ffb0dcb6fc;ИП Кулагина Ю.А.;Кулагина;Юлий;Алексеевна
3330a377-2718-4a5e-a6b4-fe3d7054b76c;Беляев Х. Ю.;Беляев;Харлампий;Юльевна
6d439c7e-ac44-4c84-bac7-db3484251348;Артемьев Евдоким Венедиктович;Артемьев;Евдоким;Венедиктович
febe739f-71a9-4963-b4dd-758ea0aa2f68;Савин Г. Я.;Сасин;Гостомысл;Якубович
776703cd-3930-4d45-ae87-3f794f306b9c;ИП Зимина Ю.А.;Зимина;Юлия;Артемьевич
8d7534eb-3002-45f1-9c8e-6c6f30742fca;ИП Беспалов Е.И.;Беспалов;Ефим;Иосипович
e6bc081e-3160-430b-90dc-5f0ec2334ce3;Титов Капитон Вячеславовна;Макаров;Ратибор;Аркадьевна
49cb1ca4-fda6-4e4f-997f-50a03b5ec498;Титов Капитон Вячеславовна;Титов;Капитон;Вячеславовна
b00596f3-458e-4db5-b3f8-30fdeba323db;Медведев Аполлон Иосипович;Медведев;Аполлон;Иосипович
d48ae55e-6009-42d8-9a6b-37c42b745a7f;Мухин Юлия Жанович;Мухин;Юлия;Жанович
eeac2ae1-3438-4e0d-b085-ba6e63895088;Савина Капитон Константиновна;Савина;Капитон;Константиновна
18768850-f3da-4398-a7b4-2427456c00a2;Гусев Е. И.;Гусев;Евгения;Изотович
88c7306d-2585-4d63-ae9b-409f8783ade0;Аксенов Лучезар Иларионович;Аксенов;Лучезар;Иларионович
86b3726a-526c-431b-ad3a-df08397d930c;ФедотовааВарлаам Робертовна;Федотола;Варлаам;Робертовна
98dd6655-3476-4f4b-bbbd-7eb18a00c77b;Рогов Филарет Артурович;Рхгов;Филарет;Артурович
df571f54-a6d1-442e-98ff-aff29eb7cb6f;Фадеев Н. В.;Фадеев;Наина;Вячеславовна
0102e383-e2d6-4bc9-bce7-f9dab96bbb54;ИП Веселов Т.С.;Веселов;Татьяна;Святославовна
a222b82f-0599-4ac5-a554-5a0424137813;ИП Николаева Ф.Т.;Николаева;Фома;Тихонович
e25e4c3c-0256-4dc0-a4fd-1f31b201560e;Рожкова Агап Юльевна;Рожкова;Агап;Юльевна
9ba4f1cf-2afb-46ed-99d0-d2d67184fb4e;Гусев Е. А.;Гусев;Ермолай;Архипович
b7c4cbae-edb0-4e2e-8c1b-3351224f0dc9;Гурьева Наина Ефстафьевич;Гурьева;Наина;Ефстафьевич
081662af-039f-4e7f-baaf-7a4b3da2f3ff;Гурьева Наина Ефстафьевич;Гурьева;Наина;Ефстафьевич
95a767ec-7dfc-4bd0-a9b5-1add4971bfc2;Рогов О. Т.;Рогов;Онуфрий;Тихонович
90b32258-b3fa-47c3-bbe6-60aba28ba01f;ИП Быкова Р.В.;Быкова;Регина;Вячеславовна
caf81ef2-6792-403f-88ee-6fd1b168616c;Матвеев Ульяна Ааронович;Матвеев;Ульяна;Ааронович
5b85a6f9-6193-47b2-8f68-b4107a45209c;Шубин Е. В.;Шубин;Евлампий;Вадимовна
21ba59b2-d61f-498a-88c3-2af78c1697a4;Королева Роман Игнатович;Королева;Роман;Игнатович
01a48b1a-c103-44bd-8c92-8353d49f9b30;ИП Галкин С.Т.;Галкин;Святослав;Тарасович
0665283d-c3a5-4a5c-ae8d-0a1db54a812c;Зыков Серафим Вадимовна;Зыков;Серафим;Вадимовна
01ac8ea3-ecef-4766-8882-672b76cc61a8;Макаров Ювеналий Фадеевич;Макаров;Ювеналий;Фадеевич
b0829956-8e6c-4637-bbe7-9a1738942307;Кабанова Серафим Якубович;Кабантва;Серафим;Якубович
e87ef2e6-a9fa-47bc-a996-727152813ca4;Стрелков Милен Святославовна;Стрелков;Милен;Святославввна
1203854f-8380-420a-8312-97857ae47df1;Зайцев Таисия Дечьянович;Зайцев;Таисия;Демьянович
c3f906f3-375b-4bc2-b106-367b519b64fd;Баранова Юлий Демьянович;Баранова;Юлиж;Демьянович
76be66f7-0943-472c-992c-ab5cc898828c;Дьячков Ф. Ф.;Дьячков;Фока;Федоровна
b2474ed4-c1da-4383-afd0-5565d3520f27;ИП зясников А.Д.;Мясников;Аристарх;Демьянович
93111d00-f24e-40bc-9e72-68d1da9ab9e1;Тихонова Фрол Жанович;Тихонова;Фрол;Жанович
6eb62a1b-4013-49c8-94aa-315f10aa3eb4;Доронин Капитон Юльевич;Доронин;Капитон;Юльевич
213035ff-f5f7-419c-89f6-67d5453bdeda;Горбачев Никандр Романовна;Горбачев;Никандр;Романовна
d803304d-8120-492f-9048-7a07ef2dfe00;Громов Марк Игнатович;Громов;Марк;Игнатович
ea67f7f6-4c2f-40ab-bf69-31f8d3c970f4;Королева Феврония Сергеевна;Королева;Феврония;Сергеевна
af1eeb92-8168-44aa-98f6-453c52868a21;ИП Устинов В.Т.;Устинов;Варлаам;Тарасович
44fa9d2e-bd9a-4907-9897-9a1b61ce4eb3;Белякова Юлий Александровна;Белякова;Юлий;Александровна
cb946b30-f6f6-413e-a838-5d48d108d4d6;Ковалева Гостомысл Рудольфовна;Ковалева;Гостомысл;Рудольфовна
797b342a-f3a7-40cb-a4cc-8b4d60446f97;Блинов Юлий Жанович;Блинов;Юлий;Жанович
f41427fc-ca9d-4754-9720-97e029a2740d;Дьячков София Львовна;Дьячков;София;Львовна
9872e730-111b-435f-bad4-3ca576fd5baa;Дьячков София Львовна;Дьячков;София;Львовна
15152a74-c8b1-4fda-b3db-a75c68d3f7a1;Беспалов Н. А.;Беспалов;Наина;Адрианович
a69f15e2-92b0-40c0-912f-42979f5df75d;Федосеев А. В.;Федосеев;Аверьян;Валентиновна
5b0bbfc0-b83c-4588-a157-2272180666f3;Жукова Лучезар Августович;Жукова;Лучезар;бвгустович
21645eab-e44f-43bc-b10b-c3511f58756e;Тимофеев Моисей Вадимовна;Тимофеев;Моисед;Вадимовна
c673e5e1-1a3c-453b-9d28-094f5c7cd945;Волкова Аристарх Иосипович;Волкова;Аристарх;Иосипович
b72a49d8-43bd-4eee-9a84-f00f5337981b;Ширяев Олимпиада Леоновна;Ширяев;Олимпиада;Леоновна
8a9c9859-f91e-459b-ad81-9e6fa5c34861;ИП Лапин Ю.Р.;Лапин;Юлий;Романовна
ff2c2ef4-2d78-4345-8277-a6a57cbdb0de;Королева Наина Елисеевич;Королева;Наина;Елисеевич
876a8573-311a-4ffc-99fc-750c252479d5;Беспалов Б. А.;Беспалов;Болеслав;Артемьевич
75db1ff2-bdd9-401e-954b-17f7d324fe7e;Волкова Бажен Анисимович;Волкова;Бажен;Анисимович
